
File: /tmp/RD75/lib/rdr_lib/librdrcommon.a(rdr_common.o)

Symbol table '.symtab' contains 757 entries:
   Num:    Value  Size Type    Bind   Vis      Ndx Name
   706: 00000000     1 OBJECT  GLOBAL DEFAULT  253 User_Batt_Power_Up
   707: 00000000     2 OBJECT  GLOBAL DEFAULT  257 User_Batt_Time_1[...]
   708: 00000000     1 OBJECT  GLOBAL DEFAULT  250 User_Batt_10ms_Count
   709: 00000000     1 OBJECT  GLOBAL DEFAULT  252 User_Batt_Old_BaiFen
   710: 00000000     1 OBJECT  GLOBAL DEFAULT  251 User_Batt_BaiFen
   711: 00000000     1 OBJECT  GLOBAL DEFAULT  249 User_Adc_Batt_Count
   712: 00000000    20 OBJECT  GLOBAL DEFAULT  262 User_Scan_Batt
   713: 00000000    20 OBJECT  GLOBAL DEFAULT  248 User_Adc_Batt
   714: 00000000     2 OBJECT  GLOBAL DEFAULT  243 Usb_Change_Mode_Delay
   715: 00000000     2 OBJECT  GLOBAL DEFAULT  247 Usb_Suspend_Delay
   716: 00000000     1 OBJECT  GLOBAL DEFAULT  245 Usb_Dis_Connect
   717: 00000000     2 OBJECT  GLOBAL DEFAULT  275 g_usb_sof_frame_[...]
   718: 00000000     2 OBJECT  GLOBAL DEFAULT  274 g_usb_sof_frame_id
   719: 00000000     1 OBJECT  GLOBAL DEFAULT  228 Mode_Synchroniza[...]
   720: 00000000     1 OBJECT  GLOBAL DEFAULT  286 Temp_System_Led_[...]
   721: 00000000     1 OBJECT  GLOBAL DEFAULT  244 Usb_Change_Mode_[...]
   722: 00000000     1 OBJECT  GLOBAL DEFAULT  220 Led_Rf_Pair_Flg
   723: 00000000     2 OBJECT  GLOBAL DEFAULT  233 Save_Flash_3S_Count
   724: 00000000     1 OBJECT  GLOBAL DEFAULT  231 Reset_Save_Flash
   725: 00000000     1 OBJECT  GLOBAL DEFAULT  232 Save_Flash
   726: 00000000    20 OBJECT  GLOBAL DEFAULT  293 es_user_driver
   727: 00000000     4 OBJECT  GLOBAL DEFAULT  268 es_qmk_driver
   728: 00000000    40 OBJECT  GLOBAL DEFAULT  290 SPI2_InitStruct
   729: 00000000     4 OBJECT  GLOBAL DEFAULT  295 g_es_dma_ch2alt_cfg
   730: 00000000     4 OBJECT  GLOBAL DEFAULT  296 g_es_dma_ch2pri_cfg
   731: 00000000     1 OBJECT  GLOBAL DEFAULT  277 Ble_Name_Spi_Count
   732: 00000000     1 OBJECT  GLOBAL DEFAULT  202 Ble_Name_Spi_Send
   733: 00000000     1 OBJECT  GLOBAL DEFAULT  206 Init_Spi_100ms_Delay
   734: 00000000     1 OBJECT  GLOBAL DEFAULT  278 Init_Spi_Power_Up
   735: 00000000     1 OBJECT  GLOBAL DEFAULT  234 Send_Key_Type
   736: 00000000     1 OBJECT  GLOBAL DEFAULT  230 Repet_Send_Count
   737: 00000000    64 OBJECT  GLOBAL DEFAULT  273 g_es_spi_tx_buf
   738: 00000000    64 OBJECT  GLOBAL DEFAULT  272 g_es_spi_rx_buf
   739: 00000000     2 OBJECT  GLOBAL DEFAULT  285 Spi_Interval
   740: 00000000     1 OBJECT  GLOBAL DEFAULT  235 Spi_Send_Recv_Flg
   741: 00000000     1 OBJECT  GLOBAL DEFAULT  204 Emi_Test_Start
   742: 00000000     1 OBJECT  GLOBAL DEFAULT  263 app_2g4_data_rev
   743: 00000000     1 OBJECT  GLOBAL DEFAULT  264 app_2g4_data_send
   744: 00000000     2 OBJECT  GLOBAL DEFAULT  205 Func_Time_3s_Count
   745: 00000000     2 OBJECT  GLOBAL DEFAULT  242 Time_3s_Count
   746: 00000000     2 OBJECT  GLOBAL DEFAULT  238 Systick_Interval[...]
   747: 00000000     1 OBJECT  GLOBAL DEFAULT  236 Systick_10ms_Count
   748: 00000000     1 OBJECT  GLOBAL DEFAULT  237 Systick_6ms_Count
   749: 00000000     1 OBJECT  GLOBAL DEFAULT  213 Keyboard_Reset
   750: 00000000     1 OBJECT  GLOBAL DEFAULT  212 Key_Reset_Status
   751: 00000000     1 OBJECT  GLOBAL DEFAULT  211 Key_Fn_Status
   752: 00000000     1 OBJECT  GLOBAL DEFAULT  210 Key_Ble_3_Status
   753: 00000000     1 OBJECT  GLOBAL DEFAULT  209 Key_Ble_2_Status
   754: 00000000     1 OBJECT  GLOBAL DEFAULT  208 Key_Ble_1_Status
   755: 00000000     1 OBJECT  GLOBAL DEFAULT  207 Key_2p4g_Status
   756: 00000001     3 OBJECT  GLOBAL DEFAULT  COM usb_endpoint_int[...]
